"paper","cross","paper_ID","exp_ID","cntrl_ID","obs_ID","biome","climate","region","soil_suborder","duration_first","duration_last","C_type","C_rate","C_app","C_app_tm","C_app_ma","C_app_py","C_app_ty","C_total","C_year","plant","plant_category","plant_anper","plant_gfs","plant_apgfs","plant_measurement","presence","prior_veg","removal_extent","seeding_exotic","seeding_native","plot","factorial","n_trt","n_cntrl","mean_trt","SD_trt","mean_cntrl","SD_cntrl","yi","vi","dfc","dlc","cratc","capc","capm","capt","plotc","seedn"
"Blumenthal_2003","2000 harvest",6,7,15,226,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2110,1,0,0,1,1,2110,"first year","Monarda fistulosa L. (wild bergamot)","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,5.4955,2.59678024997624,1.46366666666667,2.0506145095231,1.60270956654099,0.545100564400767,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,15,227,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2657,1,0,0,1,1,2657,"first year","Monarda fistulosa L. (wild bergamot)","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,7.2415,4.626725083685,1.46366666666667,2.0506145095231,1.59779465276504,0.544314054286894,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,15,228,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",3346,1,0,0,1,1,3346,"first year","Monarda fistulosa L. (wild bergamot)","native perennial forb subshrub","perennial","forb","perennial forb","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,6.7065,3.20756912110506,1.46366666666667,2.0506145095231,1.85828256639306,0.589327371494685,"12-18","13-18","3346-5000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,229,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",84,1,0,0,1,1,84,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,3,6,0.286,0.495366530964699,1.13966666666667,2.13605633508732,-0.415556441333163,0.509593730885193,"12-18","13-18","30-100","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,230,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",133,1,0,0,1,1,133,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0,0,1.13966666666667,2.13605633508732,-0.609214429706081,0.435223777734772,"12-18","13-18","133-160","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,231,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",210,1,0,0,1,1,210,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.049,0.0717309788956859,1.13966666666667,2.13605633508732,-0.582824098976824,0.433650863184074,"12-18","13-18","210-300","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,232,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",333,1,0,0,1,1,333,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,3,6,1.92466666666667,3.3180442030409,1.13966666666667,2.13605633508732,0.275508055486824,0.504216927146563,"12-18","13-18","330-400","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,233,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",529,1,0,0,1,1,529,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,2,6,0.026,0.0367695526217005,1.13966666666667,2.13605633508732,-0.49608196868775,0.682047749145236,"12-18","13-18","506-600","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,234,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",666,1,0,0,1,1,666,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,3,6,0,0,1.13966666666667,2.13605633508732,-0.560713938523101,0.517466673380783,"12-18","13-18","620-700","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,235,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",839,1,0,0,1,1,839,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,3,6,0.442666666666667,0.50064891224623,1.13966666666667,2.13605633508732,-0.339216091960998,0.506392642058072,"12-18","13-18","714-999","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,236,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",1057,1,0,0,1,1,1057,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.3115,0.470252060069916,1.13966666666667,2.13605633508732,-0.436400875977933,0.426188952894382,"12-18","13-18","1000-1330","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,237,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",1330,1,0,0,1,1,1330,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,2.02,3.94458413524163,1.13966666666667,2.13605633508732,0.2696291984224,0.420301661898762,"12-18","13-18","1000-1330","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,238,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",1675,1,0,0,1,1,1675,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.088,0.176,1.13966666666667,2.13605633508732,-0.561032118866591,0.432404518586664,"12-18","13-18","1600-2000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,239,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2110,1,0,0,1,1,2110,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,5.274,4.08650755535824,1.13966666666667,2.13605633508732,1.23621806027567,0.493078421294254,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,240,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2657,1,0,0,1,1,2657,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,10.2545,11.5454731532897,1.13966666666667,2.13605633508732,1.13192793306813,0.480729708949661,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,16,241,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",3346,1,0,0,1,1,3346,"first year","Elymus canadensis L. (Canada wild rye)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,9.173,14.6698332187747,1.13966666666667,2.13605633508732,0.793339826376557,0.448136070672426,"12-18","13-18","3346-5000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,17,249,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",1057,1,0,0,1,1,1057,"first year","Panicum virgatum L. (switch grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.0045,0.009,0,0,0.737054185538849,0.443829110287683,"12-18","13-18","1000-1330","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,17,251,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",1675,1,0,0,1,1,1675,"first year","Panicum virgatum L. (switch grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.0065,0.013,0,0,0.737054185538849,0.443829110287683,"12-18","13-18","1600-2000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,17,252,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2110,1,0,0,1,1,2110,"first year","Panicum virgatum L. (switch grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.021,0.0268079590171775,0,0,1.15474198437845,0.48333811919098,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,17,253,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",2657,1,0,0,1,1,2657,"first year","Panicum virgatum L. (switch grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.122,0.223177059753013,0,0,0.805823060266619,0.44913420688954,"12-18","13-18","2110-3000","1","1 application total","1 application total","4","native seeded"
"Blumenthal_2003","2000 harvest",6,7,17,254,"tallgrass prairie",NA,"Midwest, USA","Udolls",15,15,"sucrose AND sawdust",3346,1,0,0,1,1,3346,"first year","Panicum virgatum L. (switch grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","method unknown","total",NA,NA,4,NA,4,6,0.1665,0.333,0,0,0.737054185538849,0.443829110287683,"12-18","13-18","3346-5000","1","1 application total","1 application total","4","native seeded"
"Davis_2001","high",15,16,1,375,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Deschampsia cespitosa (tufted hairgrass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,42,27.435743110038,7.1,7.35391052434009,1.6425609751616,0.334312704910119,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","high",15,16,2,376,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Beckmannia syzigachne (American sloughgrass)","native annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,5.7,6.78822509939086,3.9,6.78822509939086,0.25065726133698,0.251963408208155,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","high",15,16,3,377,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Hordeum brachyantherum (meadow barley)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,0.1,0.282842712474619,0,0,0.472643864653405,0.256981006962328,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","high",15,16,4,378,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Agrostis exarata (spike bent grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,8,3.95979797464467,4,3.11126983722081,1.06185296716822,0.285235366371373,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","high",15,16,5,379,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Glyceria occidentalis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,0.1,0.282842712474619,0,0,0.472643864653405,0.256981006962328,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","high",15,16,6,380,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",597.821396396396,2,7,3.5,2,1,597.821396396396,"relevant","Native forbs","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","till","total",0,10000,0.25,NA,8,8,0.3,0.565685424949238,0.2,0.282842712474619,0.211372762102645,0.251396201392466,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","med",15,16,1,384,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",505.848873873874,2,7,3.5,2,1,505.848873873874,"relevant","Deschampsia cespitosa (tufted hairgrass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,28.4,26.0215295476649,7.1,7.35391052434009,1.05302948167369,0.284652221539811,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","med",15,16,2,385,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",505.848873873874,2,7,3.5,2,1,505.848873873874,"relevant","Beckmannia syzigachne (American sloughgrass)","native annual graminoid","annual","graminoid","annual graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,4.3,7.91959594928933,3.9,6.78822509939086,0.0512654249722211,0.250082129493674,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","med",15,16,4,387,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",505.848873873874,2,7,3.5,2,1,505.848873873874,"relevant","Agrostis exarata (spike bent grass)","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,7,5.09116882454314,4,3.11126983722081,0.672164039159677,0.264118890485608,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","med",15,16,5,388,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",505.848873873874,2,7,3.5,2,1,505.848873873874,"relevant","Glyceria occidentalis","native perennial graminoid","perennial","graminoid","perennial graminoid","one species","exotic & native","till","total",0,10000,0.25,NA,8,8,0.1,0.282842712474619,0,0,0.472643864653405,0.256981006962328,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
"Davis_2001","med",15,16,6,389,"wetland prairie","temperate","Pacific Northwest, USA","Aqualfs",9,2,"sucrose AND sawdust",505.848873873874,2,7,3.5,2,1,505.848873873874,"relevant","Native forbs","native forb","unknown","forb","unknown forb","by lifeform","exotic & native","till","total",0,10000,0.25,NA,8,8,0.4,0.848528137423857,0.2,0.282842712474619,0.298926226881822,0.252792402784931,"7-12","2","506-600","2","2-4","7-12","<1","native seeded"
